taxon,lineage,conflict,ambiguity_score,scorpio_call,scorpio_support,scorpio_conflict,scorpio_notes,version,pangolin_version,scorpio_version,constellation_version,is_designated,qc_status,qc_notes,note
England/NORW-3198167/2021,BA.1.17.2,0.0,0.98,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 5; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.05,
England/NORW-318C9F5/2021,BA.1.15.1,0.11,0.92,Omicron (BA.1-like),0.71,0.0,scorpio call: Alt alleles 42; Ref alleles 0; Amb alleles 14; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.11,Alt assignments: BA.1.15;BA.1.15.1
England/NORW-3197320/2021,BA.1.15,0.87,0.4,Probable Omicron (BA.1-like),0.59,0.0,scorpio call: Alt alleles 35; Ref alleles 0; Amb alleles 21; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.39,Alt assignments: BA.1;BA.1.1.1;BA.1.1.3;BA.1.14;BA.1.15
England/NORW-31950C2/2022,BA.1.15.1,0.41,0.77,Probable Omicron (BA.1-like),0.58,0.0,scorpio call: Alt alleles 34; Ref alleles 0; Amb alleles 23; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.2,Alt assignments: B.1;BA.1.15;BA.1.15.1
England/NORW-318FBC3/2021,BA.1.17.2,0.0,0.94,Omicron (BA.1-like),0.83,0.0,scorpio call: Alt alleles 49; Ref alleles 0; Amb alleles 6; Oth alleles 4,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.07,
England/NORW-31928DE/2022,BA.1.16,0.3,0.88,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,Alt assignments: BA.1;BA.1.14;BA.1.16
England/NORW-3196DB5/2022,BA.1.17.2,0.0,0.78,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.2,
England/NORW-31928FA/2022,BA.1.17.2,0.17,0.65,Probable Omicron (BA.1-like),0.59,0.0,scorpio call: Alt alleles 35; Ref alleles 0; Amb alleles 21; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.29,Alt assignments: BA.1.1.1;BA.1.17.2
England/NORW-31924C4/2021,BA.1.14,0.87,0.23,Probable Omicron (BA.1-like),0.46,0.0,scorpio call: Alt alleles 27; Ref alleles 0; Amb alleles 31; Oth alleles 1,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.46,Alt assignments: A;AY.26;AY.37;AY.99.2;B.1.1;BA.1.14
England/NORW-3197B7E/2021,AY.4.2,0.1,0.86,Delta (AY.4.2-like),0.86,0.0,scorpio call: Alt alleles 30; Ref alleles 0; Amb alleles 5; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,
England/NORW-31957BD/2021,BA.1.14,0.74,0.77,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.2,Alt assignments: BA.1;BA.1.1.14;BA.1.10;BA.1.14
England/NORW-3182F82/2022,AY.44,0.9,0.64,Delta (B.1.617.2-like),0.77,0.0,scorpio call: Alt alleles 10; Ref alleles 0; Amb alleles 3; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.27,Alt assignments: A;AY.100;AY.44
England/NORW-3184C10/2021,BA.1.17,0.25,0.94,Omicron (BA.1-like),0.71,0.0,scorpio call: Alt alleles 42; Ref alleles 0; Amb alleles 14; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.09,Alt assignments: BA.1.1.1;BA.1.1.17;BA.1.13.1;BA.1.17
England/NORW-318DF1A/2022,BA.1.16,0.53,0.47,Probable Omicron (BA.1-like),0.63,0.0,scorpio call: Alt alleles 37; Ref alleles 0; Amb alleles 18; Oth alleles 4,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.37,Alt assignments: BA.1;BA.1.1.1;BA.1.14;BA.1.16
England/NORW-318D65B/2022,BA.1.17.2,0.35,0.97,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 5; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.05,Alt assignments: BA.1;BA.1.1.1;BA.1.17.2
England/NORW-3187A62/2022,BA.1.16,0.61,0.85,Omicron (BA.1-like),0.68,0.0,scorpio call: Alt alleles 40; Ref alleles 0; Amb alleles 16; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,Alt assignments: BA.1.1.1;BA.1.1.17;BA.1.13.1;BA.1.14;BA.1.16
England/NORW-31910F4/2022,BA.1.17.2,0.0,0.88,Omicron (BA.1-like),0.83,0.0,scorpio call: Alt alleles 49; Ref alleles 0; Amb alleles 6; Oth alleles 4,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,
England/NORW-3187E7C/2022,BA.1.17.2,0.0,0.93,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.09,
England/NORW-3191A88/2021,BA.1.16,0.53,0.61,Probable Omicron (BA.1-like),0.56,0.0,scorpio call: Alt alleles 33; Ref alleles 0; Amb alleles 24; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.29,Alt assignments: AY.99.2;BA.1.14;BA.1.16
England/NORW-3184E9D/2022,BA.1.16,0.58,0.95,Omicron (BA.1-like),0.81,0.0,scorpio call: Alt alleles 48; Ref alleles 0; Amb alleles 8; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.07,Alt assignments: BA.1;BA.1.1.1;BA.1.14;BA.1.16
England/NORW-318E3E9/2022,BA.1.17.2,0.58,0.53,Probable Omicron (BA.1-like),0.51,0.0,scorpio call: Alt alleles 30; Ref alleles 0; Amb alleles 28; Oth alleles 1,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.33,Alt assignments: B.1.1;BA.1.17.2
England/NORW-3197376/2022,BA.1.17.2,0.5,0.66,Probable Omicron (BA.1-like),0.54,0.0,scorpio call: Alt alleles 32; Ref alleles 0; Amb alleles 26; Oth alleles 1,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.27,Alt assignments: B.1.1;BA.1.17.2
England/NORW-318E041/2022,BA.1.17.2,0.0,0.99,Omicron (BA.1-like),0.88,0.0,scorpio call: Alt alleles 52; Ref alleles 0; Amb alleles 4; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.03,
England/NORW-3184B90/2022,BA.1.1.15,0.67,0.21,Probable Omicron (BA.1-like),0.54,0.0,scorpio call: Alt alleles 32; Ref alleles 0; Amb alleles 25; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.44,
England/NORW-31890F4/2022,BA.1.14,0.74,0.58,Probable Omicron (BA.1-like),0.68,0.0,scorpio call: Alt alleles 40; Ref alleles 0; Amb alleles 16; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.35,Alt assignments: AY.68;BA.1.1.1;BA.1.14
England/NORW-3198C6C/2021,BA.1.19,0.86,0.47,Probable Omicron (BA.1-like),0.53,0.0,scorpio call: Alt alleles 31; Ref alleles 0; Amb alleles 23; Oth alleles 5,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.38,Alt assignments: B.1.1;BA.1;BA.1.1.1;BA.1.15.1;BA.1.18;BA.1.19
England/NORW-3198C16/2021,BA.1.14,0.63,0.84,Omicron (BA.1-like),0.69,0.0,scorpio call: Alt alleles 41; Ref alleles 0; Amb alleles 16; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.16,Alt assignments: B.1.1;B.1.1.7;BA.1.1.1;BA.1.14
England/NORW-3198274/2021,BA.1.17,0.02,0.83,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.15,
England/NORW-3198FCC/2021,BA.1.18,0.11,0.67,Probable Omicron (BA.1-like),0.63,0.0,scorpio call: Alt alleles 37; Ref alleles 0; Amb alleles 20; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.25,Alt assignments: BA.1.14;BA.1.15;BA.1.18
England/NORW-318E36A/2022,BA.1.16,0.53,0.72,Probable Omicron (BA.1-like),0.66,0.0,scorpio call: Alt alleles 39; Ref alleles 0; Amb alleles 18; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.24,Alt assignments: BA.1.1.1;BA.1.14;BA.1.16
England/NORW-318A8DE/2022,BA.1.16,0.34,0.97,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 5; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.06,Alt assignments: BA.1;BA.1.14;BA.1.16
England/NORW-3189201/2022,BA.2,0.7,0.97,Omicron (BA.2-like),0.91,0.0,scorpio call: Alt alleles 58; Ref alleles 0; Amb alleles 6; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.06,
England/NORW-3198C95/2021,BA.1.18,0.0,0.78,Omicron (BA.1-like),0.83,0.0,scorpio call: Alt alleles 49; Ref alleles 0; Amb alleles 8; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.19,
England/NORW-318DA73/2021,BA.1.16,0.53,0.83,Probable Omicron (BA.1-like),0.63,0.0,scorpio call: Alt alleles 37; Ref alleles 0; Amb alleles 19; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.18,Alt assignments: BA.1.1.1;BA.1.1.17;BA.1.13.1;BA.1.14;BA.1.16
England/NORW-318ACF6/2022,BA.1.17.2,0.0,0.92,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 5; Oth alleles 4,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.08,
England/NORW-318F467/2022,BA.1.15.1,0.15,0.76,Omicron (BA.1-like),0.71,0.0,scorpio call: Alt alleles 42; Ref alleles 0; Amb alleles 14; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.19,Alt assignments: BA.1.14;BA.1.15;BA.1.15.1
England/NORW-3198E22/2021,AY.4,0.5,0.97,Delta (AY.4-like),0.94,0.0,scorpio call: Alt alleles 30; Ref alleles 0; Amb alleles 2; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.05,Alt assignments: AY.103;AY.4
England/NORW-318C09A/2022,BA.1.15.1,0.9,0.75,Probable Omicron (BA.1-like),0.56,0.0,scorpio call: Alt alleles 33; Ref alleles 0; Amb alleles 24; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.2,Alt assignments: AY.99.2;BA.1.14;BA.1.15.1
England/NORW-318F15C/2021,BA.1.20,0.81,0.99,Omicron (BA.1-like),0.88,0.0,scorpio call: Alt alleles 52; Ref alleles 0; Amb alleles 4; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.02,Alt assignments: BA.1;BA.1.14;BA.1.15;BA.1.15.1;BA.1.20
England/NORW-3184BAE/2021,BA.1.15.1,0.1,0.95,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.06,Alt assignments: BA.1.15;BA.1.15.1
England/NORW-3196E27/2021,BA.1.15.1,0.32,0.6,Probable Omicron (BA.1-like),0.64,0.0,scorpio call: Alt alleles 38; Ref alleles 0; Amb alleles 19; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.29,Alt assignments: B.1;BA.1.15;BA.1.15.1
England/NORW-3195CD4/2022,BA.1.17.2,0.42,0.74,Probable Omicron (BA.1-like),0.59,0.0,scorpio call: Alt alleles 35; Ref alleles 0; Amb alleles 23; Oth alleles 1,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.23,Alt assignments: B.1.1;BA.1.17.2
England/NORW-318919F/2022,BA.1.16,0.51,0.74,Omicron (BA.1-like),0.78,0.0,scorpio call: Alt alleles 46; Ref alleles 0; Amb alleles 11; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.22,Alt assignments: BA.1.14;BA.1.16
England/NORW-3197C8A/2021,BA.1.17.2,0.0,0.84,Omicron (BA.1-like),0.8,0.0,scorpio call: Alt alleles 47; Ref alleles 0; Amb alleles 9; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.17,
England/NORW-3195AC8/2021,BA.1.16,0.3,0.88,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.12,Alt assignments: BA.1;BA.1.14;BA.1.16
England/NORW-318A651/2022,BA.1.16,0.64,0.96,Omicron (BA.1-like),0.71,0.0,scorpio call: Alt alleles 42; Ref alleles 0; Amb alleles 14; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.07,Alt assignments: BA.1;BA.1.1.1;BA.1.1.17;BA.1.13.1;BA.1.14;BA.1.16
England/NORW-318F6D6/2022,BA.1.1.15,0.42,0.33,Probable Omicron (BA.1-like),0.68,0.0,scorpio call: Alt alleles 40; Ref alleles 0; Amb alleles 15; Oth alleles 4,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.41,Alt assignments: AY.109;BA.1.1.1;BA.1.1.15
England/NORW-3198C5E/2021,BA.1.1.14,0.0,0.94,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 5; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.08,
England/NORW-3190F5C/2022,BA.1.1.15,0.68,0.31,Probable Omicron (BA.1-like),0.51,0.0,scorpio call: Alt alleles 30; Ref alleles 0; Amb alleles 27; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.41,Alt assignments: B.1.1;BA.1;BA.1.1.15
England/NORW-3197C51/2021,BA.1.16,0.61,0.48,Probable Omicron (BA.1-like),0.58,0.0,scorpio call: Alt alleles 34; Ref alleles 0; Amb alleles 23; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.36,Alt assignments: B.1.1;BA.1.1.1;BA.1.16
England/NORW-3184B75/2022,BA.1.17.2,0.48,0.82,Probable Omicron (BA.1-like),0.68,0.0,scorpio call: Alt alleles 40; Ref alleles 0; Amb alleles 16; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.15,Alt assignments: BA.1;BA.1.1.1;BA.1.12;BA.1.14;BA.1.15;BA.1.17.2
England/NORW-319270A/2021,BA.1.15.1,0.19,0.86,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,Alt assignments: BA.1.15;BA.1.15.1
England/NORW-3192987/2022,BA.1.16,0.61,0.76,Probable Omicron (BA.1-like),0.58,0.0,scorpio call: Alt alleles 34; Ref alleles 0; Amb alleles 24; Oth alleles 1,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.22,Alt assignments: AY.99.2;BA.1.16
England/NORW-31912AC/2022,BA.1.17.2,0.48,0.59,Probable Omicron (BA.1-like),0.63,0.0,scorpio call: Alt alleles 37; Ref alleles 0; Amb alleles 19; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.29,Alt assignments: B.1.1.263;BA.1.17;BA.1.17.2
England/NORW-3191C6B/2022,BA.1.14,0.77,0.49,Probable Omicron (BA.1-like),0.53,0.0,scorpio call: Alt alleles 31; Ref alleles 0; Amb alleles 27; Oth alleles 1,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.35,Alt assignments: B.1.1;BA.1.14
England/NORW-3198745/2021,BA.1.16,0.3,0.94,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.07,Alt assignments: BA.1;BA.1.1.1;BA.1.14;BA.1.16
England/NORW-318C722/2022,BA.1.16,0.36,0.99,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 5; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.03,Alt assignments: BA.1;BA.1.16
England/NORW-318AC84/2022,BA.1.17.2,0.0,0.94,Omicron (BA.1-like),0.73,0.0,scorpio call: Alt alleles 43; Ref alleles 0; Amb alleles 13; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.08,
England/NORW-3184F0F/2021,BA.1.17.2,0.0,0.97,Omicron (BA.1-like),0.9,0.0,scorpio call: Alt alleles 53; Ref alleles 0; Amb alleles 3; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.06,
England/NORW-3182F59/2022,BA.1.17.2,0.32,0.41,Probable Omicron (BA.1-like),0.63,0.0,scorpio call: Alt alleles 37; Ref alleles 0; Amb alleles 18; Oth alleles 4,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.39,Alt assignments: BA.1.1.1;BA.1.17;BA.1.17.2
England/NORW-3197BFD/2021,BA.1.17.2,0.36,0.57,Probable Omicron (BA.1-like),0.58,0.0,scorpio call: Alt alleles 34; Ref alleles 0; Amb alleles 23; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.3,Alt assignments: AY.99.2;BA.1.17;BA.1.17.2
England/NORW-318F8AA/2021,BA.1.17,0.55,0.4,Probable Omicron (BA.1-like),0.63,0.0,scorpio call: Alt alleles 37; Ref alleles 0; Amb alleles 18; Oth alleles 4,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.41,Alt assignments: BA.1.1.1;BA.1.15;BA.1.17
England/NORW-318A76E/2021,BA.1.15.1,0.14,0.49,Omicron (BA.1-like),0.76,0.0,scorpio call: Alt alleles 45; Ref alleles 0; Amb alleles 12; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.34,Alt assignments: B.1;BA.1.15;BA.1.15.1
England/NORW-318E8C8/2021,BA.1.15.1,0.25,0.95,Omicron (BA.1-like),0.75,0.0,scorpio call: Alt alleles 44; Ref alleles 0; Amb alleles 11; Oth alleles 4,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.07,Alt assignments: BA.1.15;BA.1.15.1
England/NORW-31981AE/2021,BA.1.9,0.74,0.88,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.12,Alt assignments: BA.1;BA.1.1.1;BA.1.1.14;BA.1.14;BA.1.9
England/NORW-3190E5D/2022,BA.1.15,0.78,0.99,Omicron (BA.1-like),0.86,0.0,scorpio call: Alt alleles 51; Ref alleles 0; Amb alleles 5; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.03,Alt assignments: BA.1;BA.1.15
England/NORW-319575A/2021,BA.1.17.2,0.71,0.4,Probable Omicron (BA.1-like),0.54,0.0,scorpio call: Alt alleles 32; Ref alleles 0; Amb alleles 25; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.38,Alt assignments: BA.1.1.1;BA.1.17;BA.1.17.2
England/NORW-31873DA/2021,BA.1.20,0.81,0.99,Omicron (BA.1-like),0.88,0.0,scorpio call: Alt alleles 52; Ref alleles 0; Amb alleles 4; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.03,Alt assignments: BA.1;BA.1.14;BA.1.15;BA.1.15.1;BA.1.20
England/NORW-3184CBB/2022,BA.1.14,0.83,0.16,Probable Omicron (BA.1-like),0.59,0.0,scorpio call: Alt alleles 35; Ref alleles 0; Amb alleles 21; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.49,Alt assignments: BA.1;BA.1.1.1;BA.1.1.3;BA.1.14
England/NORW-318EB46/2022,BA.1.1.15,0.0,0.94,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.06,
England/NORW-318D890/2022,BA.1.14,0.73,0.79,Omicron (BA.1-like),0.69,0.0,scorpio call: Alt alleles 41; Ref alleles 0; Amb alleles 15; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.17,Alt assignments: BA.1;BA.1.1.1;BA.1.14
England/NORW-3195F0C/2022,BA.1.17.2,0.67,0.08,Probable Omicron (BA.1-like),0.41,0.0,scorpio call: Alt alleles 24; Ref alleles 0; Amb alleles 33; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.5,Alt assignments: AY.75;AY.99.2;BA.1.17;BA.1.17.2
England/NORW-3189760/2021,BA.1,0.85,0.17,Probable Omicron (BA.1-like),0.51,0.0,scorpio call: Alt alleles 30; Ref alleles 0; Amb alleles 28; Oth alleles 1,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.46,Alt assignments: AY.113;B.1.1; scorpio replaced lineage inference B.1.1
England/NORW-3196C1B/2021,AY.98,0.04,0.86,Delta (B.1.617.2-like),1.0,0.0,scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.13,
England/NORW-3191372/2022,BA.1.17.2,0.0,0.89,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.11,
England/NORW-318F566/2022,BA.1.17.2,0.0,0.94,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.08,
England/NORW-318ED28/2021,BA.1.15.1,0.44,0.21,Probable Omicron (BA.1-like),0.49,0.0,scorpio call: Alt alleles 29; Ref alleles 0; Amb alleles 28; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.46,Alt assignments: AY.99.2;BA.1.15;BA.1.15.1
England/NORW-3189257/2022,BA.1.17.2,0.0,0.82,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.15,
England/NORW-3189E69/2021,AY.100,0.83,0.91,,,,,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.09,
England/NORW-3195A1F/2022,BA.1.15.1,0.0,0.93,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.09,
England/NORW-3197E5F/2021,AY.122,0.08,0.65,Delta (B.1.617.2-like),0.92,0.0,scorpio call: Alt alleles 12; Ref alleles 0; Amb alleles 1; Oth alleles 0,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.28,
England/NORW-318E469/2022,BA.1.17.2,0.39,0.21,Probable Omicron (BA.1-like),0.59,0.0,scorpio call: Alt alleles 35; Ref alleles 0; Amb alleles 21; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.47,Alt assignments: BA.1.1.1;BA.1.17;BA.1.17.2
England/NORW-318AEAE/2022,BA.1.4,0.9,0.22,Probable Omicron (BA.1-like),0.49,0.0,scorpio call: Alt alleles 29; Ref alleles 0; Amb alleles 28; Oth alleles 2,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.45,Alt assignments: AY.99.2;BA.1.14;BA.1.4
England/NORW-318AC77/2022,BA.1.19,0.86,0.81,Omicron (BA.1-like),0.76,0.0,scorpio call: Alt alleles 45; Ref alleles 0; Amb alleles 11; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.18,Alt assignments: BA.1;BA.1.1.1;BA.1.14;BA.1.18;BA.1.19
England/NORW-31914E2/2022,BA.1.16,0.3,0.83,Omicron (BA.1-like),0.85,0.0,scorpio call: Alt alleles 50; Ref alleles 0; Amb alleles 6; Oth alleles 3,PLEARN-v1.6,4.0.6,0.3.17,v0.1.8,False,pass,Ambiguous_content:0.15,Alt assignments: BA.1;BA.1.14;BA.1.16
